genes,class,ppi_score,kfe_score,fit_score,exp_score,bla_score
b3836	b4237,1.0,0.7540446519851685,0.8547119677066803,1.0792806148529053,0.8359645366668701,0.7470299005508423
b2867	b3612,1.0,1.0457926988601685,1.2499756336212158,1.6005208492279053,1.2763942241668702,1.1239830255508425
b1636	b3828,1.0,0.5039469957351684,0.7487061083316803,0.7481526911258698,0.6260035991668701,0.6995689630508423
b1167	b3842,1.0,1.3518962144851685,1.195446825027466,2.0917561769485475,0.9212184429168702,1.3052330255508422
b2922	b3612,1.0,1.9777750730514527,0.954834032058716,0.9047322750091552,0.8715114116668701,0.8919517755508423
b3192	b3842,1.0,0.8756266832351685,0.9504883289337158,0.8947591364383698,0.8643825054168701,0.9815025568008424
b0621	b2532,1.0,0.7421305894851684,0.8095337435603142,0.9202352046966552,0.8940700054168701,0.9569908380508424
b3085	b3389,1.0,0.4558024644851685,0.6468628406524658,0.6365559935569763,0.5188746929168702,0.6665611505508423
b3233	b3772,1.0,0.5334880113601684,0.7428955614566803,0.7315023005008697,0.5923610210418702,0.7246666193008423
b2037	b3472,1.0,0.7587321519851684,0.952697801589966,0.9926228880882264,0.94875750541687,0.9390220880508424
b0313	b3360,1.0,0.7500407457351684,0.7081665575504303,0.7647542417049408,0.6955348491668701,0.5970299005508423
b2097	b3058,1.0,0.7017985582351685,0.8275635272264481,0.7550740659236908,0.6509059429168701,0.6818931818008422
b0908	b3679,1.0,0.7535563707351685,0.6479614734649658,0.8096028745174408,0.7617457866668701,0.5629478693008423
b2827	b3412,1.0,0.9875407457351684,0.9233032703399658,0.9845296263694764,0.8789332866668701,0.7575767755508422
b0163	b0953,1.0,1.0691813707351685,0.9566772937774658,0.9775105834007264,0.93645281791687,1.3770103693008422
b0163	b1926,1.0,0.9224040269851684,0.957336473464966,1.1359090328216552,1.0591090679168702,0.9349205255508424
b0585	b3671,1.0,0.7196696519851684,0.7424072802066803,0.6329549312591553,0.6489528179168701,0.7333580255508423
b2311	b3842,1.0,0.8963786363601685,0.997253465652466,0.9584065914154052,0.92619891166687,0.9549400568008424
b2425	b2544,1.0,0.8780680894851685,0.9126099109649658,0.8318318903446198,0.93567156791687,0.8111900568008423
b0623	b2574,1.0,0.6856364488601685,0.6021606922149658,0.4600179195404053,0.4116481304168701,0.5641197443008423
b1406	b2022,1.0,0.5520915269851685,0.5218140125274658,0.6110188841819764,0.5725856304168702,0.4924400568008423
b2097	b3085,1.0,0.8458415269851685,0.9578125476837158,0.8835408747196197,1.25207781791687,0.8724205255508423
b2764	b3875,1.0,0.7191813707351684,0.9297119617462158,1.2377034664154052,0.7762965679168701,1.0561119318008425
b0074	b0810,1.0,0.7322673082351685,0.8793579638004303,0.8590657770633697,1.46599383354187,0.8161705255508422
b1744	b2752,1.0,0.5347575426101685,0.7882446810603142,0.7420247614383697,0.7210231304168702,0.7391197443008423
b0002	b3870,1.0,0.6110759019851685,0.6840088367462158,0.9100179195404052,0.7635035991668702,0.6056236505508423
b1214	b4046,1.0,0.8850993394851685,0.9235474109649658,1.1152181148529052,0.8473903179168701,0.9720299005508424
b1374	b1832,1.0,1.9697672843933105,0.9471497058868408,1.259956884384155,1.4705348491668702,0.9938072443008424
b0734	b2600,1.0,0.6531657457351685,0.6419189929962158,0.6571370482444763,0.7837184429168701,0.6994713068008422
b0810	b4218,1.0,1.7176676988601685,2.0831787824630736,1.2573201656341553,1.6435817241668702,1.2905845880508422
b0720	b2297,1.0,0.6725993394851685,0.7498535692691803,0.5239583373069763,0.5225856304168701,0.6319908380508423
b2258	b3247,1.0,0.9810954332351683,0.7906738802790642,1.2074544429779053,0.9178004741668702,0.8287681818008423
b0013	b3714,1.0,1.1021891832351685,0.9697754383087158,1.151436376571655,0.8291285991668701,0.9107994318008424
b3870	b4242,1.0,0.6267009019851685,1.2853027820587155,1.3204183101654052,0.90881609916687,1.0722252130508425
b0741	b2516,1.0,0.9627360582351684,1.039978075027466,1.7905599117279052,0.9876246929168702,1.0851158380508423
b1614	b3415,1.0,1.4643962144851683,1.7125488758087155,1.2896321773529054,0.91223406791687,1.0313072443008422
b0159	b0243,1.0,0.8877848863601685,0.9638428211212158,0.9780843138694764,0.7882106304168701,0.8292564630508423
b0075	b2416,1.0,0.8821696519851685,0.8771729052066803,1.1951253414154053,1.2373317241668702,0.7226158380508423
b1614	b3472,1.0,0.8861735582351684,1.3077759265899658,1.106819677352905,0.8957301616668701,0.8375572443008423
b0450	b3177,1.0,0.7100993394851685,0.8594971239566803,0.7876058042049408,0.7642848491668701,0.9348228693008422
b2021	b2867,1.0,0.6242106676101684,0.7423340380191803,0.8304158627986908,0.5134059429168701,0.7047447443008423
b1015	b3075,1.0,0.7860759019851684,0.7980713408440352,0.9276082515716552,0.7932887554168702,0.8331627130508423
b0286	b2516,1.0,1.1271891832351684,1.3072876453399658,1.0466878414154053,1.1875270366668702,0.9782799005508422
b2499	b4203,1.0,0.7470134019851684,0.5680420398712158,0.6234944820404053,0.8118434429168702,0.6621666193008423
b0477	b3075,1.0,0.8068766832351685,0.8561523973941803,1.129280614852905,0.91643328666687,1.0450767755508423
b2557	b3415,1.0,0.5475993394851685,0.8140137240290641,0.9156331539154052,0.7512965679168702,0.6074791193008423
b2465	b2838,1.0,0.7100016832351684,0.8034912627190351,0.8295980036258698,0.6670192241668701,0.6527916193008423
b3357	b3715,1.0,0.8113688707351685,0.8613525927066803,0.8369710505008697,0.8773707866668701,0.6063072443008423
b0026	b3607,1.0,0.6744548082351685,0.8998535692691803,0.9711995601654052,0.8944606304168701,0.8075767755508423
b1521	b3337,1.0,1.2104899644851683,0.8556397020816803,0.9060872435569765,0.8515895366668701,0.6201744318008423
b1251	b3961,1.0,1.0392009019851685,0.9324585437774658,0.8504353940486908,0.7855739116668701,0.8889244318008422
b2833	b3378,1.0,0.9594645738601684,0.929199266433716,0.8759847223758698,1.05705828666687,0.8938072443008422
b0386	b3918,1.0,0.6137126207351684,0.6118164539337159,0.6761800169944763,0.6708278179168701,0.6262291193008422
b1302	b4321,1.0,0.9731852769851684,0.831994679570198,0.9435872554779052,1.1430934429168702,0.8453697443008423
b2516	b3912,1.0,1.0833415269851685,1.245373582839966,1.8225423336029047,2.46653094291687,1.5101158380508424
b0116	b2425,1.0,0.5603923082351685,0.7446411669254303,0.8924642145633698,0.7678004741668701,0.7583580255508423
b1363	b2594,1.0,1.2369548082351685,0.9489624500274658,0.9952229857444764,0.96740984916687,0.9129478693008424
b3842	b3873,1.0,1.6623454332351684,0.8822022020816803,0.8214925229549408,0.8918239116668701,0.7160728693008422
b2205	b3177,1.0,0.6929118394851684,0.8866943895816803,0.8433553278446198,0.8269801616668702,0.9175377130508424
b2061	b2600,1.0,0.7557048082351685,0.9421265125274658,1.017464208602905,0.8320582866668701,0.7237877130508423
b0699	b3612,1.0,1.0017985582351685,0.9358887195587158,0.9681355953216552,1.07004656791687,0.9834556818008424
b1638	b4544,1.0,1.1243083238601683,1.071594285964966,0.7697591364383698,1.4458278179168702,0.9314049005508422
b0013	b0074,1.0,0.8207438707351684,0.9652954578399658,0.8892659604549408,0.8892848491668701,0.8940025568008423
b2147	b3172,1.0,0.7613688707351685,0.7532471209764481,0.9657552123069764,0.6596950054168701,0.7693931818008423
b2718	b4218,1.0,1.2701091051101685,1.0358643054962158,0.9642415404319764,0.7511012554168701,0.9027916193008424
b3261	b4515,1.0,0.8450602769851685,0.6835205554962158,1.0727132320404054,0.8087184429168701,0.7019127130508422
b2424	b3612,1.0,1.1059001207351684,0.8236572787165641,0.7394368708133697,0.5915309429168701,0.9324791193008424
b2287	b2312,1.0,0.8568766832351684,0.8964600145816803,0.9925374507904052,0.8631129741668702,0.8801353693008422
b0729	b4025,1.0,0.7839274644851685,0.8315918475389481,0.8718343198299408,1.1723903179168702,0.9153892755508424
b0004	b1822,1.0,0.7827067613601685,0.8767212450504303,1.075691747665405,0.8817653179168701,0.8008384943008423
b0908	b4051,1.0,0.6423259019851685,0.7925537630915642,0.8303548395633698,0.6303004741668701,0.7177330255508423
b0386	b3842,1.0,0.7194743394851685,0.8327148944139481,1.2679280757904052,0.8454371929168701,0.8946861505508423
b2368	b3829,1.0,0.7163005113601685,0.829528859257698,0.7926351130008698,0.7950465679168701,0.6993736505508423
b4242	b4245,1.0,0.6860759019851684,0.7877197787165642,0.8087727963924408,0.6674098491668701,0.7660728693008423
b1307	b2594,1.0,1.1329509019851685,0.9405273914337158,0.9380086421966553,1.33557391166687,0.9136314630508424
b2425	b2631,1.0,0.7446696519851684,0.8296021014451981,0.6671346068382263,0.5945582866668702,0.7536705255508422
b2908	b3771,1.0,0.7046305894851684,0.4468262195587158,0.5837728023529053,0.8530543804168701,0.5660728693008423
b0242	b4248,1.0,0.7760173082351685,0.7840454623103141,0.7995320737361908,0.7082301616668701,0.8101158380508423
b0072	b1693,1.0,0.2788493394851684,0.6287476062774658,0.7031819760799408,0.6221950054168701,0.4758384943008423
b0734	b2532,1.0,1.0577555894851685,0.8973145037889481,1.1400105953216553,1.37131609916687,0.7763267755508423
b2366	b3870,1.0,0.8173747301101685,0.8473389178514481,0.7889607965946197,0.3502223491668701,0.8704674005508423
b2466	b3443,1.0,1.2401774644851684,0.9082092761993408,0.8667073786258698,0.8885035991668702,0.8683189630508423
b2065	b2762,1.0,0.8751384019851685,0.9383179187774658,0.9576497435569764,0.7443629741668701,0.8428306818008423
b1214	b2360,1.0,1.2588298082351683,0.9070923328399658,0.8677571713924408,0.8219020366668701,0.9319908380508424
b1925	b3075,1.0,0.9728923082351684,0.970581102371216,0.8857381403446197,0.9905543804168702,1.0059166193008422
b2738	b4234,1.0,0.9199626207351684,0.8796997606754303,0.9843587398529052,0.8234645366668701,1.0483970880508422
b1263	b2544,1.0,0.6779704332351685,0.9177124500274658,0.8986897885799408,0.6924098491668701,0.8846275568008423
b3465	b4214,1.0,0.6228923082351685,0.7231445848941803,0.6653157591819763,0.7395778179168702,0.6350181818008422
b3984	b4218,1.0,1.4315348863601685,1.9610352277755736,1.0404622554779053,1.9712184429168704,1.7234947443008424
b2762	b2838,1.0,0.5536540269851684,0.5944824695587159,0.5823811948299408,0.3366481304168701,0.5183189630508422
b2026	b2416,1.0,0.8753337144851685,0.7838745638728142,1.1190266966819764,0.5942653179168701,0.6605064630508423
b1832	b4028,1.0,1.6681071519851685,0.9860107898712158,1.1951131343841552,1.00139422416687,0.9465416193008422
b1495	b2764,1.0,0.6295329332351685,0.6786377429962158,0.8500081479549408,0.5329371929168701,0.7718345880508423
b1602	b2023,1.0,0.6098551988601685,0.8043579619377852,1.076973485946655,0.94768328666687,0.9047447443008424
b0450	b3075,1.0,1.0380290269851684,1.101074266433716,1.0453328609466552,1.08664813041687,1.0205650568008422
b0969	b4177,1.0,0.9327067613601684,0.6045288562774658,0.8948567807674408,0.4189723491668701,0.5571861505508423
b3918	b4245,1.0,0.5627360582351685,0.5612305164337158,0.5784505367279053,0.6691676616668701,0.6735924005508422
b0178	b3493,1.0,1.1079509019851683,0.9014404773712158,1.2723714351654052,1.5605739116668702,0.8010338068008422
b0178	b4172,1.0,1.2441813707351683,1.520019578933716,0.8267903864383698,1.52532000541687,1.2814049005508423
b0138	b3360,1.0,0.6635173082351684,0.8832031786441803,0.7022542536258698,0.7048121929168701,0.7517174005508422
b0075	b1433,1.0,0.8382243394851685,0.7281616747379303,0.8047933161258698,0.7109645366668701,0.6726158380508422
b3493	b3494,1.0,0.8585368394851685,0.7938721220940351,0.8451985895633698,0.7059840679168701,0.6011314630508423
b0811	b3058,1.0,0.7916423082351685,0.8114990755915642,0.6871297240257264,0.8311793804168701,0.8722252130508423
b2312	b3875,1.0,0.8071208238601685,0.8442261248826981,0.9255696654319764,0.7303004741668702,0.9545494318008424
b0010	b4238,1.0,1.822306323051453,0.9917480945587158,1.4318196773529053,1.2283473491668702,1.0142174005508422
b0786	b2516,1.0,2.5594157218933105,0.9360718250274658,0.8768880307674408,1.3162379741668702,0.9027916193008424
b1938	b3389,1.0,0.9628337144851684,0.7725098162889481,0.9529622435569765,0.8369410991668701,0.7959556818008423
b2312	b3731,1.0,0.8302165269851685,0.8351196795701981,1.0568440914154054,0.7096950054168701,0.7346275568008422
b2487	b3075,1.0,1.1058024644851685,1.6177612781524655,0.9381856441497802,1.7195582866668702,1.0879478693008422
b0243	b0404,1.0,0.6045329332351684,0.5403442859649659,0.5219563841819763,0.5431910991668701,0.6358970880508423
b0242	b0687,1.0,0.6908610582351684,0.8643921434879303,0.7706868588924408,0.6774684429168701,0.6293541193008423
b2762	b3609,1.0,0.8589274644851684,0.8770752489566803,1.0108479976654052,0.8752223491668701,0.8176353693008422
b0243	b3819,1.0,1.1380778551101685,0.7280640184879303,0.8966390192508698,0.7860621929168701,0.6274986505508423
b0777	b1234,1.0,0.8340251207351684,0.7944336455315352,0.8283284723758697,0.6388942241668701,0.7836509943008423
b1679	b3612,1.0,1.3958415269851685,1.0258057117462158,1.1443440914154053,0.92190203666687,0.9466392755508424
b0734	b3412,1.0,0.7252360582351685,0.7557861834764481,0.7413655817508698,0.6140895366668702,0.7409752130508422
b1460	b4025,1.0,1.0735759019851685,0.8585571825504303,1.0397664546966552,0.90793719291687,0.8371666193008422
b1926	b2425,1.0,0.8663493394851685,0.7310913622379303,0.6997518002986908,0.7987575054168701,0.6816002130508423
b1214	b3386,1.0,0.8777751207351685,1.2881226062774658,1.0960896968841554,0.7791285991668702,0.9531822443008424
b0013	b1495,1.0,1.1091227769851684,0.8240234896540641,1.0847737789154053,1.5691676616668702,1.5533775568008423
b0109	b3656,1.0,0.5377360582351685,0.6360229969024658,0.4524007201194763,0.7424098491668701,0.6357017755508423
b1263	b3221,1.0,0.6437907457351685,0.6272583484649659,0.6905843138694763,0.6386989116668701,0.6498619318008423
b0378	b4248,1.0,0.9815837144851683,0.904052782058716,1.0261433959007262,0.8491481304168701,0.9476158380508424
b2476	b3983,1.0,0.6817790269851685,0.7429688036441803,0.8364583432674408,0.97073016166687,0.6482994318008423
b1822	b4245,1.0,0.6512614488601685,0.8133301302790642,0.8335286557674408,0.5867457866668702,0.8007408380508423
b0072	b2021,1.0,0.6804118394851685,0.6786621570587158,0.8901448786258698,0.8761989116668701,0.5889244318008423
b2024	b2465,1.0,0.9159587144851684,0.764282277226448,0.7624837458133698,0.7882106304168701,0.6483970880508423
b0080	b2819,1.0,0.9366618394851683,0.6500610828399658,0.9463460326194764,0.7342067241668702,0.8651939630508423
b1130	b2594,1.0,0.8731852769851685,0.7956909697502852,0.6366414546966552,0.98674578666687,0.8376549005508422
b3221	b3607,1.0,0.5634196519851684,0.6783203601837158,0.6295003414154052,0.6886989116668701,0.6675377130508423
b2023	b2557,1.0,0.6244548082351684,0.6260010242462158,0.8632893979549408,0.6279567241668701,0.1172447443008422
b2352	b2551,1.0,0.4828532457351684,0.5850830554962159,0.6481038570404053,0.5490504741668701,0.5607017755508423
b1441	b2097,1.0,0.9305094957351684,0.9724365711212158,0.9662801146507264,0.9090114116668702,0.9376549005508424
b3739	b3842,1.0,1.0290446519851684,0.9327270984649658,0.9542073726654052,1.1814723491668702,0.8536705255508423
b1602	b3172,1.0,0.9316325426101684,0.903930711746216,0.9030110836029052,0.8502223491668701,0.9320884943008424
b4214	b4218,1.0,0.7193278551101685,0.9135620594024658,0.8447835385799408,0.7074489116668701,0.8220299005508422
b1693	b1729,1.0,0.9795329332351684,0.8159424349665642,0.8407796323299408,0.6669215679168701,0.7649986505508423
b0901	b2022,1.0,0.5177165269851685,0.7395996630191803,0.8514485895633698,0.7758082866668701,0.7630455255508423
b1263	b4237,1.0,0.9197673082351684,0.7458618700504303,0.7999837338924408,0.6338160991668701,0.7105064630508423
b0477	b4544,1.0,0.8534098863601685,0.9000732958316803,1.2706258296966553,0.8961207866668701,0.8193931818008423
b2377	b4218,1.0,1.0294841051101684,0.9237915515899658,1.0274983882904052,0.7923121929168702,1.1895103693008422
b0026	b3177,1.0,0.7234782457351685,0.9804199695587158,0.8052815973758698,0.96213641166687,0.8283775568008422
b2289	b4218,1.0,0.8910075426101685,0.8566772997379303,1.0216634273529053,0.94963641166687,0.9433189630508424
b3261	b4216,1.0,1.2297282457351684,0.8792969286441803,2.175569677352905,1.38078875541687,1.4222252130508424
b2699	b3075,1.0,1.2754313707351683,1.067334032058716,0.8257405817508697,1.76145281791687,1.0399009943008424
b1263	b3716,1.0,0.8289469957351685,0.7125244677066803,0.9136311888694764,0.7525660991668701,0.7507408380508422
b1693	b3232,1.0,0.9269938707351684,0.756005910038948,0.7671956598758698,0.8558864116668701,0.8276939630508423
b0133	b3299,1.0,0.8534587144851684,0.7423218309879303,0.9044270992279052,0.1913356304168701,0.6768150568008423
b1214	b2390,1.0,0.8434977769851685,0.7338181078433991,2.079048681259155,0.96897234916687,0.9750572443008424
b0912	b3607,1.0,0.5499919176101684,0.6699341297149658,0.9173665523529052,0.7874293804168702,0.5441978693008422
b0072	b4515,1.0,0.8146403551101684,0.7263428270816803,0.6046468257904053,0.7239528179168702,0.5892174005508423
b1661	b4025,1.0,0.8253337144851685,0.9072021961212158,0.9679768919944765,0.8296168804168701,1.4130455255508425
b2608	b3412,1.0,0.8119548082351684,0.8639526903629303,0.9124348998069765,0.8537379741668701,0.7385338068008422
b0585	b2022,1.0,0.5299235582351685,0.6966797351837158,0.8625081479549408,0.6047145366668701,0.6569908380508422
b2499	b4373,1.0,0.6282634019851685,0.8167847201228142,1.4114095211029052,0.8917262554168701,0.7869713068008423
b1302	b3483,1.0,1.1129801988601684,1.139709520339966,1.2860555171966552,1.3406520366668702,0.9814049005508424
b1749	b4219,1.0,1.0167399644851685,0.9756103992462158,0.8550252497196198,1.03674578666687,0.9116783380508424
b2312	b3817,1.0,0.9452067613601683,0.7888001009821892,0.9806477904319764,1.0115504741668702,0.7841392755508423
b2037	b3221,1.0,1.1132243394851684,0.8628967821598053,1.939680981636048,1.3755153179168702,0.9412193536758424
b0052	b2879,1.0,0.5178141832351685,0.5807129383087158,0.4436848998069763,0.5715114116668701,0.8538658380508423
b3177	b3198,1.0,0.7468180894851685,0.7937500517815351,0.7583333432674408,0.99514422416687,0.8287681818008423
b0687	b3075,1.0,1.0660563707351685,0.992431688308716,1.543709325790405,1.5496364116668702,0.8670494318008423
b0074	b3731,1.0,0.7378337144851684,0.847741749882698,1.0497640132904054,0.8313746929168702,0.8360924005508423
b2024	b4216,1.0,0.6556071519851685,0.9454712390899658,0.9048665523529053,0.8949489116668701,0.7148033380508423
b2343	b3955,1.0,1.3222087144851684,0.8192871615290642,1.0534627437591553,1.0027614116668702,0.8910728693008423
b2516	b2968,1.0,1.3057536363601685,0.9722717761993408,0.7968953669071197,0.91418719291687,1.0430259943008422
b3715	b3828,1.0,0.6100993394851685,0.7824829623103142,0.8789143979549408,0.7473903179168702,0.7210533380508423
b2258	b3058,1.0,0.8077555894851685,0.752710011601448,0.7861531794071197,0.7604762554168701,0.7958580255508423
b0871	b3612,1.0,0.8803141832351684,0.9249512195587158,1.308235692977905,1.2869410991668702,1.1138267755508422
b0750	b0767,1.0,0.4116618394851684,0.5159790515899658,0.6373616695404053,0.3155543804168701,0.6888267755508423
b2901	b4025,1.0,0.9950602769851684,0.9363892078399658,1.108772802352905,1.0224879741668702,0.8749595880508423
b2271	b4218,1.0,1.2433512926101684,0.8766235888004303,0.9277181148529052,0.98303484916687,0.9015220880508424
b0861	b1643,1.0,1.8786540269851684,1.314453172683716,0.9189290404319764,1.06701922416687,1.4654869318008423
b0946	b3612,1.0,1.0860270738601685,1.006225633621216,0.8933309018611908,0.8960231304168701,1.0212486505508422
b1263	b3996,1.0,0.7100993394851685,0.8564941942691803,0.8764241635799408,0.7296168804168701,0.8968345880508423
b3876	b4218,1.0,1.0155192613601685,0.8810059130191803,0.9972737669944765,1.02092547416687,1.0199791193008425
