genes,class,ppi_score,kfe_score,fit_score,exp_score,bla_score
b3075	b3961,1.0,1.0272485494613648,1.2712381601333618,1.101528561115265,1.513040828704834,0.941315484046936
b3281	b3380,1.0,0.5657739400863647,0.5421121835708618,0.7250514984130859,0.614115047454834,0.569342827796936
b1783	b3671,1.0,0.5226587057113647,0.8764505684375763,0.582119369506836,0.606986141204834,0.665143609046936
b2463	b2516,1.0,0.8596704244613648,1.313572144508362,0.947426986694336,1.389310359954834,0.945124077796936
b1643	b2901,1.0,1.9220727682113647,1.548423218727112,1.6446193695068358,1.403763484954834,1.072370171546936
b2414	b3483,1.0,0.5310571432113648,0.7207071483135223,0.8693508386611939,0.907376766204834,0.7863350152969361
b2637	b3198,1.0,0.9578149557113648,0.9320901989936828,0.9081081509590148,1.074759578704834,0.8400459527969361
b1260	b1832,1.0,0.6615747213363647,0.9655252695083618,0.8452053189277648,0.7631384849548339,1.039850640296936
b3172	b4373,1.0,0.7481469869613647,0.9578714489936828,0.949697494506836,0.758548641204834,0.756842827796936
b0114	b2818,1.0,1.0162133932113648,0.9033304333686828,0.8440578579902649,0.888529109954834,0.731452202796936
b0243	b0713,1.0,0.5521997213363647,0.6613992810249328,0.6931789517402649,0.677298641204834,0.731061577796936
b2312	b3786,1.0,0.8418969869613647,0.9643533945083618,0.9566066980361938,0.712650203704834,0.6559639215469361
b1263	b1306,1.0,0.6063501119613648,0.8013895317912102,0.558279025554657,0.847220516204834,0.664069390296936
b0080	b3058,1.0,0.6423852682113648,0.5898172616958618,0.9228664636611938,0.862357234954834,0.8698311090469361
b0638	b3368,1.0,0.6517602682113648,0.6140848278999329,0.6911281704902649,0.587943172454834,0.7477607965469361
b3224	b3956,1.0,0.4079126119613647,0.5236917734146118,0.6240627288818359,0.414798641204834,0.522467827796936
b3412	b4172,1.0,0.9628930807113648,0.8028421685099602,0.8797512292861939,0.928665828704834,0.717780327796936
b2288	b2425,1.0,0.7244165182113648,0.8732401072978974,0.9562893033027648,0.883841609954834,0.892585015296936
b1521	b2532,1.0,1.1172876119613648,0.9167337656021118,0.8941799402236938,0.831595516204834,1.141217827796936
b2280	b4177,1.0,0.8609399557113647,0.6519998788833619,0.994570541381836,0.947904109954834,0.7233467340469361
b2557	b2631,1.0,0.7701196432113647,0.8701151192188263,0.8677639245986939,0.802591609954834,0.7493232965469361
b0243	b4385,1.0,0.5859399557113647,0.931357789039612,0.8605129241943359,0.680911922454834,0.836530327796936
b0450	b2752,1.0,0.7162133932113648,0.8796976268291473,0.8386135220527648,0.829447078704834,0.840241265296936
b0651	b1302,1.0,0.9829126119613648,0.8733011543750763,0.9147243618965148,0.8446814537048339,0.989655327796936
b0013	b2065,1.0,0.9456079244613648,1.3766947031021115,1.181948471069336,0.974661922454834,1.766608452796936
b2207	b4218,1.0,0.7263696432113648,0.9230447888374328,0.932790756225586,1.126615047454834,0.972174859046936
b1661	b2764,1.0,0.8667016744613647,0.8387064278125763,0.9472561001777648,0.707767391204834,0.824127984046936
b0178	b3983,1.0,1.1792016744613647,1.530661988258362,1.056875228881836,1.089700984954834,1.636725640296936
b1291	b3829,1.0,0.6037133932113647,0.7801248714327812,0.7048977017402649,0.570853328704834,0.6316475152969361
b2499	b2705,1.0,0.6805688619613648,0.7329202830791474,0.8021145105361939,0.5160681724548339,0.715924859046936
b3466	b3842,1.0,1.3624047994613648,1.5504007577896115,1.754897689819336,1.439798641204834,1.632038140296936
b2851	b3715,1.0,1.0684594869613648,0.7969156429171562,1.2303737640380858,1.095072078704834,0.968756890296936
b3842	b4237,1.0,1.6140649557113649,1.7234354257583615,2.298720932006836,1.097220516204834,1.209870171546936
b0163	b3964,1.0,0.8284204244613648,0.9173196911811828,0.9718410730361938,1.580325984954834,0.847663140296936
b0178	b2417,1.0,0.9272485494613648,0.933127808570862,1.013637936115265,1.285013484954834,0.921100640296936
b3035	b3842,1.0,0.8479516744613648,0.8656595528125763,0.8656887173652649,1.051419734954834,0.7913154840469361
b0810	b2532,1.0,0.9272485494613648,1.122043824195862,1.032534408569336,0.954740047454834,0.937995171546936
b1643	b1926,1.0,1.0442407369613649,0.9391947031021118,1.104555904865265,1.085111141204834,1.338385796546936
b4193	b4214,1.0,0.6054223775863647,0.6351053476333618,0.7129665374755859,0.683353328704834,0.743268609046936
b1062	b3875,1.0,0.6785669088363647,0.9246683359146118,0.8074855923652648,0.471048641204834,0.7902412652969361
b0075	b4114,1.0,0.7246118307113647,0.6586526989936828,0.5244289517402649,0.521243953704834,0.6003975152969361
b0243	b4028,1.0,0.8176782369613648,0.8598001658916473,0.8180080533027649,0.701810359954834,0.702741265296936
b2532	b3961,1.0,1.0094262838363648,1.0004373788833618,0.957546615600586,1.603763484954834,0.940143609046936
b0075	b2516,1.0,0.9541040182113648,0.9265848398208618,0.9030178189277648,0.882376766204834,0.978327202796936
b2673	b3337,1.0,0.8830590963363647,0.6886087536811829,1.150649642944336,0.801517391204834,0.872956109046936
b4218	b4309,1.0,1.2174829244613647,1.2449930429458618,0.9605129361152648,0.7719275474548339,0.923444390296936
b1214	b3175,1.0,1.1806665182113647,1.0629068613052368,1.230581283569336,0.929740047454834,1.181745171546936
b2867	b3612,1.0,1.0984399557113649,1.385593628883362,1.411989974975586,1.142728328704834,1.221002984046936
b1636	b3828,1.0,0.4386743307113647,0.6796243906021118,0.601528549194336,0.5063025474548339,0.6448311090469361
b1167	b3842,1.0,1.6096704244613649,1.4024515390396115,2.352407455444336,1.094095516204834,1.401276421546936
b2922	b3612,1.0,1.9589868068695069,0.9168802380561828,0.8922878384590149,1.062064266204834,0.893659234046936
b1130	b4218,1.0,0.9545434713363647,0.8926004588603973,0.9529323697090148,1.246927547454834,1.501862359046936
b3192	b3842,1.0,0.7776391744613648,0.8971903026103973,0.8145900726318359,0.8681189537048339,0.918170952796936
b0621	b2532,1.0,0.8070337057113648,0.7430155098438262,0.932583236694336,0.819681453704834,1.237311577796936
b2037	b3472,1.0,0.6213891744613648,0.9267313122749328,0.9971462368965148,0.896732234954834,0.912409234046936
b2097	b3058,1.0,0.8733422994613648,0.8126321956515312,0.7420925259590149,0.663724422454834,0.6818428277969361
b0908	b3679,1.0,0.5751001119613648,0.6935037851333619,0.7250881433486939,0.723001766204834,0.6461982965469361
b2425	b4172,1.0,0.7503930807113648,0.8317728221416474,1.009560775756836,0.767435359954834,1.013971734046936
b2827	b3412,1.0,0.7304712057113647,0.8743631660938262,1.003701400756836,0.976712703704834,0.7341865777969361
b0163	b0953,1.0,1.0729516744613647,0.8332376658916474,1.0008937954902648,0.870658016204834,1.430085015296936
b0163	b1926,1.0,0.8617700338363647,0.8644876778125763,1.538625717163086,1.145169734954834,0.875983452796936
b3014	b3829,1.0,0.6270532369613647,0.8273172557353974,0.8483547329902649,0.7650916099548339,0.802252984046936
b1937	b2024,1.0,0.8766626119613647,0.8515848457813263,0.9463771939277648,1.251712703704834,0.742585015296936
b2425	b2544,1.0,1.0100610494613649,0.8857034981250763,0.7915920495986939,0.903665828704834,0.815436577796936
b1406	b2022,1.0,0.4469751119613647,0.5192728281021118,0.5965236783027649,0.538919734954834,0.5011787652969361
b2097	b3085,1.0,0.8920922994613647,0.8826639354228973,0.8759914398193359,0.933255672454834,0.866706109046936
b2764	b3875,1.0,0.7197290182113647,0.8950418651103973,1.123061764240265,0.7191931724548339,0.996393609046936
b0074	b0810,1.0,0.7735376119613647,0.7914408013224602,0.8734279632568359,1.285062313079834,0.782135796546936
b0002	b3870,1.0,0.6257837057113648,0.6858011484146118,0.8958889126777649,0.468900203704834,0.6169990777969361
b1374	b1832,1.0,2.122658681869507,0.9985880017280578,1.017715072631836,1.195072078704834,0.996881890296936
b0075	b1392,1.0,0.7751977682113648,0.8834329903125763,0.8318019986152649,0.6269080162048339,0.8859443902969361
b0720	b2297,1.0,0.7562036275863647,0.7047464549541473,0.4506984710693359,0.636283016204834,0.601471734046936
b0013	b3714,1.0,1.1282251119613649,0.947165894508362,1.219912350177765,0.770072078704834,0.901471734046936
b3870	b4242,1.0,0.5818383932113648,1.1074686288833615,1.409414291381836,0.825345516204834,0.994147515296936
b1614	b3415,1.0,1.4775415182113647,1.3761575937271118,1.415163803100586,0.955228328704834,1.031159234046936
b0159	b0243,1.0,0.8997583150863647,0.9797830700874328,1.179555892944336,0.781400203704834,0.812506890296936
b0075	b2416,1.0,0.7718774557113648,0.7744608223438263,1.462319564819336,1.046732234954834,0.7282295465469361
b2021	b2867,1.0,0.6542993307113647,0.7170633494853973,0.8437282800674438,0.748783016204834,0.710358452796936
b0286	b2516,1.0,0.8692895650863648,1.0211771249771118,0.9248928189277648,0.995658016204834,0.908210015296936
b0477	b3075,1.0,0.9182641744613648,0.9660989999771118,1.044448471069336,1.230130672454834,1.387311577796936
b2557	b3415,1.0,0.5489282369613647,0.7710916697978973,0.937612557411194,0.853763484954834,0.6907295465469361
b3357	b3715,1.0,0.8942407369613647,0.9122659802436828,0.8739040493965149,0.987552547454834,0.6082100152969361
b0026	b3607,1.0,0.6103540182113647,0.8421243846416473,0.9619533658027648,0.8720252037048339,0.7643623590469361
b1521	b3337,1.0,1.799514150619507,0.9051614880561828,0.915542221069336,0.915677547454834,0.680182671546936
b1251	b3961,1.0,0.9238794088363648,0.9066141366958618,0.8651882410049438,0.708841609954834,0.8250068902969361
b2833	b3378,1.0,0.9818383932113648,0.9149759531021118,0.8814479827880859,1.060697078704834,0.8928779840469361
b0386	b3918,1.0,0.7116723775863647,0.6879129528999328,0.8228420495986939,0.589896297454834,0.775006890296936
b1302	b4321,1.0,0.9536157369613648,0.9008157849311828,0.9083645105361938,1.222611141204834,0.797858452796936
b2516	b3912,1.0,1.0358422994613647,0.9943826913833618,1.237002193927765,2.258060359954834,1.534088921546936
b0013	b2892,1.0,1.6806665182113647,1.528415894508362,0.9781520962715148,1.101615047454834,1.696491265296936
b1744	b2024,1.0,0.8981469869613647,0.8293070018291473,0.8646633148193359,0.816458797454834,0.729108452796936
b1363	b2594,1.0,1.2863305807113647,0.928934681415558,1.0623684048652648,1.013431453704834,0.939069390296936
b3842	b3873,1.0,1.7445337057113648,0.8866800606250763,0.831509017944336,0.855130672454834,0.720319390296936
b0163	b2892,1.0,0.9374047994613648,0.9222391366958618,0.9034816861152648,0.935306453704834,0.787116265296936
b2205	b3177,1.0,0.8229028463363648,0.9144266366958618,0.9754665613174438,0.850443172454834,0.865241265296936
b2061	b2600,1.0,0.7848657369613647,0.9176004528999328,0.9127834439277648,0.933743953704834,0.7586006402969361
b0699	b3612,1.0,1.0021508932113647,1.1644388437271118,1.0050563931465148,1.136283016204834,0.917780327796936
b1638	b4544,1.0,1.2677270650863648,1.146018421649933,0.7691311001777649,1.344095516204834,0.969831109046936
b0013	b0074,1.0,0.8588891744613647,1.008506226539612,0.874721908569336,0.887845516204834,0.945026421546936
b2718	b4218,1.0,1.3939965963363647,1.1661966562271118,0.9443386197090148,0.775736141204834,0.939557671546936
b3261	b4515,1.0,0.9126001119613648,0.7774637386202812,1.194228744506836,0.751712703704834,0.725690484046936
b2424	b3612,1.0,1.0684594869613648,0.7545023262500763,0.6542629361152649,0.591556453704834,0.8586982965469361
b2287	b2312,1.0,0.8765649557113647,0.8775858223438263,1.017177975177765,0.792777156829834,0.796393609046936
b2557	b4307,1.0,0.6878930807113648,0.9362772226333618,0.8109523892402649,0.759915828704834,0.864362359046936
b1250	b3360,1.0,0.7634301900863647,0.8068094536662102,0.877871322631836,0.736380672454834,0.868756890296936
b0729	b4025,1.0,0.7194360494613647,0.8357889473438262,0.844814682006836,0.952982234954834,0.907331109046936
b0004	b1822,1.0,0.9000512838363648,0.9261820077896118,1.057583248615265,0.864115047454834,0.773444390296936
b0908	b4051,1.0,0.7229516744613648,0.7287943065166473,0.7733059167861939,0.564700984954834,0.6725654840469361
b2368	b3829,1.0,0.7568383932113647,0.8236551448702812,0.7938137054443359,0.729349422454834,0.847565484046936
b4242	b4245,1.0,0.7062036275863648,0.7145975291728973,0.8448635101318359,0.623294734954834,0.6531318902969361
b1307	b2594,1.0,1.1171899557113647,0.9647440075874328,0.935024666786194,1.324368953704834,0.881256890296936
b2425	b2631,1.0,0.6418969869613648,0.8000467583537102,0.694301986694336,0.620755672454834,0.829987359046936
b2908	b3771,1.0,0.5655297994613647,0.5169046521186829,0.5756740689277648,0.666165828704834,0.527741265296936
b0242	b4248,1.0,1.0114282369613647,0.8569193065166474,0.8127346158027648,0.701810359954834,0.846784234046936
b2466	b3443,1.0,1.2285180807113647,0.8641336739063263,0.858156967163086,0.941654109954834,0.855085015296936
b2065	b2762,1.0,0.8018579244613647,0.8184549495577812,0.8989650964736938,0.672513484954834,0.7488350152969361
b1214	b2360,1.0,1.5883813619613647,0.8939310252666474,0.9975368618965148,0.8598181724548339,0.985749077796936
b0003	b0621,1.0,0.3975610494613647,0.7144632518291474,0.6803249597549439,0.645072078704834,0.807526421546936
b2738	b4234,1.0,0.8986352682113647,0.9124612927436828,0.9600978970527648,0.750150203704834,1.031452202796936
b3465	b4214,1.0,0.5868188619613648,0.6946756482124329,0.7086330413818359,0.7855994224548339,0.628815484046936
b3984	b4218,1.0,1.6335473537445069,2.4432962417602537,0.989370369911194,1.929251766204834,1.955670952796936
b2762	b2838,1.0,0.6402856588363648,0.5700906991958619,0.5346828699111938,0.360111141204834,0.588971734046936
b1495	b2764,1.0,0.7250024557113648,0.7022806346416474,0.8579860806465149,0.609915828704834,0.704108452796936
b1602	b2023,1.0,0.5668481588363647,0.8291605293750763,1.0529079556465148,0.956204891204834,0.918268609046936
b0450	b3075,1.0,0.9095727682113648,1.287021851539612,0.9855617642402648,0.809915828704834,0.9005928277969361
b0969	b4177,1.0,0.8981958150863647,0.5536112070083619,0.8767238736152649,0.451419734954834,0.614655327796936
b3918	b4245,1.0,0.5599633932113648,0.5921487927436828,0.5136867523193359,0.706888484954834,0.6751045465469361
b0178	b3493,1.0,1.2183618307113648,0.8854105293750762,1.1173488736152648,1.648587703704834,0.821198296546936
b0178	b4172,1.0,1.1961450338363648,1.2964945077896115,0.8301174163818359,1.363626766204834,1.367096734046936
b0138	b3360,1.0,0.6792016744613647,0.7866068169474602,0.7941311001777649,0.623294734954834,0.698249077796936
b0075	b1433,1.0,0.7541040182113647,0.6014139413833618,0.5831447601318359,0.719486141204834,0.6383857965469361
b3493	b3494,1.0,0.9153344869613648,0.8333597481250763,0.8096340298652649,0.801810359954834,0.6422920465469361
b2312	b3875,1.0,0.7878442525863647,0.8273783028125763,0.9358547449111938,0.715091609954834,0.990924859046936
b0863	b3261,1.0,0.9153344869613648,0.9015848278999328,1.430190658569336,0.865970516204834,0.918561577796936
b0010	b4238,1.0,2.3295922756195067,1.195102906227112,1.317739486694336,0.968802547454834,1.360553765296936
b1938	b3389,1.0,0.8675805807113648,0.7648050487041473,0.950478744506836,0.865286922454834,0.814362359046936
b2487	b3075,1.0,1.3904321432113649,1.707920289039612,0.9095485806465148,1.522220516204834,1.035065484046936
b0243	b0404,1.0,0.8376977682113648,0.5855081677436829,0.6048976898193359,0.614798641204834,0.706452202796936
b2762	b3609,1.0,0.7679712057113648,0.9078104257583618,0.9522609829902648,0.795755672454834,0.8606514215469361
b0243	b3819,1.0,1.1458032369613649,0.6899271249771118,0.6132717251777648,0.961966609954834,0.719342827796936
b0073	b1308,1.0,0.3360376119613647,0.3553079843521118,0.5549709320068359,0.416654109954834,0.523932671546936
b0010	b3022,1.0,1.5070337057113647,1.0583414316177369,1.213174057006836,0.846243953704834,0.986725640296936
b0777	b1234,1.0,0.8449243307113647,0.7783670708537102,0.803188705444336,0.721829891204834,0.756354546546936
b2818	b4211,1.0,0.7849633932113648,0.8620828807353973,1.059707248210907,0.944486141204834,0.835358452796936
b0734	b3412,1.0,0.6759790182113647,0.7692606270313262,0.8944484829902649,0.773099422454834,0.751862359046936
b1460	b4025,1.0,1.1662622213363647,0.9091531872749328,1.049026119709015,0.895853328704834,0.893659234046936
b1926	b2425,1.0,0.8856469869613648,0.6789652109146118,0.601223373413086,0.738822078704834,0.6834053277969361
b0109	b3059,1.0,0.6963891744613647,0.6970072031021118,0.7547512054443359,0.738626766204834,0.670807671546936
b1214	b3386,1.0,0.9062524557113648,1.065024781227112,1.216494369506836,0.7880408287048339,0.8947334527969361
b0013	b1495,1.0,1.6694360494613647,0.8808023750782012,1.154397201538086,1.552200984954834,1.558112359046936
b2543	b3022,1.0,1.1968774557113648,0.9307718515396118,1.532973861694336,0.827298641204834,0.901081109046936
b3869	b3870,1.0,0.5421899557113647,0.7299295723438263,0.5280666470527648,0.673685359954834,0.7072334527969361
b0013	b3085,1.0,0.8498071432113647,0.906455445289612,0.9704250454902648,1.066556453704834,0.982624077796936
b0378	b4248,1.0,1.1042016744613647,0.9338113903999328,1.176565170288086,0.831595516204834,0.899323296546936
b2476	b3983,1.0,0.7562524557113648,0.7159525096416474,0.8607570767402649,0.971732234954834,0.7213936090469361
b0072	b2021,1.0,0.5863305807113648,0.6695291757583618,0.9041896939277648,0.8476111412048339,0.587409234046936
b2024	b2465,1.0,0.9492212057113648,0.7583231151103973,0.7928371667861939,0.766849422454834,0.686920952796936
b0010	b3198,1.0,2.4305688381195067,1.664939332008362,2.088979721069336,1.704056453704834,1.375202202796936
b0080	b2819,1.0,0.9710962057113648,0.6816385388374329,0.9472927212715148,0.813822078704834,0.7883857965469361
b3221	b3607,1.0,0.5205102682113647,0.7407449901103973,0.8652736783027649,0.720560359954834,0.7468818902969361
b2023	b2557,1.0,0.6442895650863647,0.6583475351333619,0.7148586511611938,0.523685359954834,0.5236397027969361
b2352	b2551,1.0,0.3966821432113647,0.5481546640396118,0.7101955413818359,0.577298641204834,0.526276421546936
b2464	b2838,1.0,0.7778344869613647,0.8048807308077812,0.8430324554443359,0.652200984954834,0.808210015296936
b1441	b2097,1.0,0.9282251119613648,1.049228882789612,0.9119655847549438,0.889896297454834,0.941999077796936
b3739	b3842,1.0,0.9168969869613648,0.9320901989936828,0.9421535730361938,1.078665828704834,0.7805732965469361
b1602	b3172,1.0,0.8445337057113648,0.9316263318061828,0.8721584439277649,0.735404109954834,0.978229546546936
b0457	b3699,1.0,0.5081079244613648,0.6946268200874328,0.9141384363174438,0.929935359954834,0.7902412652969361
b4214	b4218,1.0,0.8578637838363647,0.9782449841499328,0.8744655847549438,0.738138484954834,0.7921943902969361
b1693	b1729,1.0,0.8751977682113647,0.7562601268291473,0.7389675259590149,0.745169734954834,0.852155327796936
b0901	b2022,1.0,0.5651391744613647,0.7733987987041473,0.802761459350586,0.683646297454834,0.7624092340469361
b1263	b4237,1.0,0.9506860494613648,0.8134012505412102,0.7437893033027649,0.6264197349548339,0.752448296546936
b0477	b4544,1.0,0.8652856588363648,0.9368875741958618,1.4018215179443358,1.034915828704834,0.866315484046936
b2377	b4218,1.0,0.9705590963363648,0.9659403085708618,1.111013412475586,0.8163611412048339,1.276569390296936
b0026	b3177,1.0,0.6013696432113648,0.8644876658916474,0.7351223111152649,0.945462703704834,0.857917046546936
b2289	b4218,1.0,0.9850610494613647,0.9454691171646118,0.924953842163086,1.076419734954834,0.928034234046936
b2699	b3075,1.0,1.5823266744613649,1.1948953866958618,0.918178939819336,1.748294734954834,1.263483452796936
b1263	b3716,1.0,0.6550805807113648,0.7653055369853974,0.8984279632568359,0.8803259849548339,0.796491265296936
b1693	b3232,1.0,0.7845727682113648,0.7615701973438262,0.8179958462715149,0.8075720787048339,0.805085015296936
b1495	b2752,1.0,0.9449731588363648,0.7417337596416473,0.8663967251777649,0.650736141204834,0.791120171546936
b1214	b2390,1.0,0.8963891744613648,0.80379888266325,2.025442147254944,1.296243953704834,1.018659234046936
b0912	b3607,1.0,0.5178247213363647,0.7256326973438263,0.792934799194336,0.778177547454834,0.635846734046936
b0072	b4515,1.0,0.8333032369613648,0.8208597347140312,0.803432846069336,0.746146297454834,0.600104546546936
b1661	b4025,1.0,0.8052758932113647,1.0632303476333618,1.107339096069336,0.832376766204834,1.658600640296936
b2608	b3412,1.0,0.8033227682113647,0.8424539744853974,1.0093898892402648,0.765189266204834,0.6550850152969361
b0075	b0386,1.0,0.5455102682113647,0.6144266247749328,0.8024074673652649,0.570853328704834,0.6033272027969361
b0585	b2022,1.0,0.5655297994613647,0.7266092598438263,0.8175197601318359,0.694486141204834,0.7122139215469361
b2499	b4373,1.0,0.5376977682113647,0.8892313182353974,0.9968410730361938,0.899173641204834,0.793073296546936
b1302	b3483,1.0,1.0616723775863648,1.0461344003677369,1.392959213256836,1.293411922454834,0.956842827796936
b2312	b3817,1.0,0.9680688619613648,0.7902384087443352,1.006289291381836,0.982376766204834,0.7707100152969361
b2037	b3221,1.0,1.3152368307113649,0.8526773631572724,1.450759506225586,1.504837703704834,0.8633369684219361
b1832	b3544,1.0,0.7465844869613647,1.1867044687271118,1.1767238616943358,0.832083797454834,0.904987359046936
b0052	b2879,1.0,0.5218774557113648,0.5901590585708618,0.4687892913818359,0.535208797454834,0.778717827796936
b2024	b4216,1.0,0.7945337057113647,0.8317728221416474,0.8899807095527649,0.847806453704834,0.659284234046936
b2516	b2968,1.0,1.3943383932113649,0.9076944589614868,1.0129421472549438,0.946341609954834,1.239167046546936
b0010	b4089,1.0,1.4292993307113648,1.1430155038833618,0.8765529751777649,1.107181453704834,1.372663140296936
b2258	b3058,1.0,0.9516626119613648,0.8326151072978973,0.8345363736152649,0.782767391204834,0.908698296546936
b2762	b3465,1.0,0.4218774557113647,0.6947610974311829,0.8501125574111938,0.712259578704834,0.763092827796936
b0871	b3612,1.0,1.1556176900863648,0.9752298593521118,1.187759017944336,1.281986141204834,1.056061577796936
b2901	b4025,1.0,0.9220727682113647,0.9185526013374328,1.551259994506836,0.931888484954834,0.893170952796936
b2271	b4218,1.0,1.3692895650863648,0.9196756601333618,0.9057888150215148,0.992337703704834,0.948346734046936
b0861	b1643,1.0,1.8269555807113649,1.3569193124771115,0.9719997644424438,1.049661922454834,1.297760796546936
b0946	b3612,1.0,0.8895044088363647,0.9736307263374328,0.8914577603340149,0.949368953704834,1.087506890296936
b1263	b3996,1.0,0.6225122213363647,0.7720316112041473,0.8449855923652649,0.6557166099548339,0.878034234046936
b1065	b1091,1.0,0.7290063619613647,0.8693826973438263,1.326125717163086,0.918900203704834,0.771002984046936
b0908	b1279,1.0,0.7372094869613648,0.6828348278999329,0.6896389245986938,0.951322078704834,0.676862359046936
b3876	b4218,1.0,1.0303735494613648,0.912375855445862,1.198464584350586,0.893607234954834,1.228229546546936
b0013	b1729,1.0,1.0384790182113648,1.4239359140396115,0.982668685913086,1.873587703704834,1.026471734046936
b2039	b2764,1.0,0.7665063619613648,0.7955667778849602,0.7556301116943359,0.820950984954834,0.7117256402969361
b2724	b4242,1.0,0.8538110494613648,0.8666971504688263,0.906313705444336,0.867533016204834,0.8678779840469361
b2830	b4218,1.0,0.8742700338363647,1.070701050758362,0.8382961273193359,1.161283016204834,0.945417046546936
b3337	b4240,1.0,0.8255883932113648,0.9601541757583618,0.925198006629944,1.200443172454834,0.8249092340469361
b1263	b2147,1.0,0.6329126119613647,0.8619730174541473,0.809109115600586,0.7870642662048339,0.830963921546936
b1302	b3257,1.0,0.9829126119613648,1.449057984352112,1.303884506225586,1.255228328704834,1.330085015296936
b3022	b3842,1.0,1.4097680807113648,1.4416483163833618,0.8811062097549438,0.915970516204834,1.097077202796936
b3172	b3807,1.0,0.9353540182113648,0.7501077950000763,0.734988021850586,0.550443172454834,0.718170952796936
b1492	b2416,1.0,1.5001977682113647,1.4053201913833615,1.2093166351318358,1.335208797454834,0.976667046546936
b0386	b3415,1.0,0.6512719869613648,0.8940775096416473,0.8084621667861939,0.6820837974548339,0.7560615777969361
b2699	b4177,1.0,0.5789087057113648,0.9400491833686828,1.631850814819336,0.8383337974548339,0.900299859046936
b3612	b4477,1.0,1.5316430807113648,0.942038941383362,1.033279037475586,0.969974422454834,1.014850640296936
b0937	b1214,1.0,1.0471704244613649,1.196982789039612,1.700442123413086,1.550736141204834,1.172663140296936
b0574	b0812,1.0,0.7482446432113647,0.6687723398208618,0.935012435913086,0.877689266204834,0.8000068902969361
b0002	b2162,1.0,0.8370141744613647,0.8678568184375763,0.8202297210693359,0.5194861412048339,0.769147515296936
b3412	b3414,1.0,0.7613305807113647,0.6780374765396118,0.8489162683486938,0.893118953704834,0.794342827796936
b0863	b3842,1.0,0.8970727682113647,1.5766092538833618,1.327285385131836,1.547025203704834,0.987604546546936
b0689	b0714,1.0,0.9095727682113648,0.8857279002666474,1.170327365398407,1.066556453704834,0.999909234046936
b0074	b2487,1.0,0.6954126119613647,0.7957864925265312,0.8168483853340149,0.917923641204834,0.7498115777969361
