genes,class,ppi_score,kfe_score,fit_score,exp_score,bla_score
b3836	b4237,1.0,0.7662682294845581,0.8242196187376976,0.8675753235816955,0.8419498205184937,0.8833471059799194
b2147	b2752,1.0,0.7865807294845581,0.8643441200256348,0.7422579288482666,0.8612857580184936,0.8170385122299194
b1855	b2516,1.0,0.910115885734558,1.6174691200256348,1.5195894718170166,1.6192935705184937,1.972018933296204
b2557	b4106,1.0,0.7578697919845581,0.8297616124153138,1.0333589911460876,0.7577701330184936,0.6391088247299195
b1623	b1693,1.0,0.8816002607345581,0.8863778233528137,0.7331392645835877,0.8182193517684937,0.7359838247299194
b1749	b2752,1.0,0.917733073234558,0.8728280067443848,0.7966890811920166,0.9205631017684937,0.6027806997299194
b2258	b3094,1.0,1.203719401359558,1.1212044835090638,0.9288424134254456,0.8079654455184937,0.9482885122299194
b3075	b3961,1.0,1.224569010734558,1.2468026280403135,0.9068331241607666,1.1208560705184936,0.8757299184799194
b3281	b3380,1.0,0.4999108076095581,0.5136361122131348,0.6743868470191956,0.6907779455184937,0.5251439809799194
b1783	b3671,1.0,0.6701744794845581,0.8436165809631347,0.6312105536460877,0.6429263830184937,0.6452611684799194
b3198	b4245,1.0,0.4854576826095581,0.6737191200256347,0.8439303040504456,0.6337466955184936,0.6145971059799195
b2414	b3466,1.0,0.6399010419845581,0.8599496006965637,0.8367403388023377,0.9281802892684936,0.7141088247299194
b2414	b3483,1.0,0.6090416669845581,0.6562508702278137,0.6892427802085876,0.7934146642684936,0.7597142934799195
b2637	b3817,1.0,1.389510416984558,0.8599862098693848,0.8877779483795166,0.8567935705184937,0.8431127309799195
b2637	b3198,1.0,1.029061198234558,0.8934090614318848,0.9240694522857666,1.0594302892684937,0.8798314809799195
b2913	b4307,1.0,0.6787682294845581,0.9153939366340638,0.9355074286460876,0.7675357580184936,0.6161596059799195
b3172	b4373,1.0,0.7260338544845581,0.9429085731506348,1.0979097962379456,0.8700748205184936,0.8014135122299194
b0114	b2818,1.0,0.8892174482345581,0.9196907997131348,0.9383638978004456,0.8804263830184936,0.8124486684799195
b0243	b0713,1.0,0.5042076826095581,0.5862557530403137,0.6960054993629455,0.5765201330184937,0.7086400747299194
b2312	b3786,1.0,0.8719322919845581,0.9855355262756348,0.9983248472213744,0.7063052892684937,0.6478002309799195
b1263	b1306,1.0,0.5556236982345581,0.7855965718626976,0.6828951358795166,0.5344302892684937,0.7462377309799194
b3224	b3956,1.0,0.3376549243927002,0.4513680458068848,0.6566256284713745,0.5142154455184936,0.4414525747299194
b2288	b2425,1.0,0.8351158857345581,0.8340096592903137,0.9863619565963744,1.0804263830184937,1.0143041372299195
b1521	b2532,1.0,0.983846354484558,0.9212533116340638,0.8479830265045166,0.7852115392684936,1.0081517934799191
b1280	b1693,1.0,0.994295573234558,0.6777230262756347,0.9539888858795166,0.6674381017684936,0.6352025747299195
b0075	b2793,1.0,0.7149986982345581,0.5627694249153137,0.7235445499420166,0.6032779455184937,0.7919408559799195
b2280	b4177,1.0,0.8573815107345581,0.6360604286193847,0.9299898624420166,0.8471256017684936,0.7866674184799194
b2557	b2631,1.0,0.8674401044845581,0.8196419820189476,0.8268404483795166,0.7484927892684936,0.7587377309799195
b0243	b4385,1.0,0.6479088544845581,0.9529061436653136,0.9394991517066956,0.7072818517684937,0.7978002309799195
b2410	b2416,1.0,0.8896080732345581,0.8130257591605187,0.7197847604751587,0.7645084142684937,0.7191869497299195
b0450	b2752,1.0,0.7876549482345581,0.8660042762756348,0.8265230655670166,0.9409732580184936,0.8814916372299194
b0651	b1302,1.0,0.995272135734558,0.8853157997131348,0.9212618470191956,0.8606021642684937,1.0859838247299194
b0013	b2065,1.0,1.194686198234558,1.1698739051818847,1.2280489444732663,1.0232974767684937,1.7510228872299194
b2207	b4218,1.0,0.7801842451095581,0.9355111241340636,1.2279634952545166,1.0837466955184936,0.9279760122299194
b1661	b2764,1.0,0.8515221357345581,0.8131478294730187,0.8383394598960876,0.6754459142684937,0.7979955434799194
b0178	b3983,1.0,1.176522135734558,1.237976932525635,0.9757662296295166,1.1430240392684936,1.6539525747299195
b1291	b3829,1.0,0.6796959638595581,0.7692635655403137,0.7279146552085877,0.6366763830184936,0.6861791372299194
b2499	b2705,1.0,0.6212486982345581,0.7602425575256347,0.7839205145835877,0.4586490392684936,0.7696752309799194
b2516	b3052,1.0,1.262654948234558,1.5422249794006349,1.4436617374420166,2.239508390426636,1.0621556997299195
b3466	b3842,1.0,1.284529948234558,1.4849373817443847,1.4679293155670166,1.3641177892684937,1.8209447383880613
b2851	b3715,1.0,0.984627604484558,0.7769662007689476,1.3331270694732666,1.2024966955184937,0.9433080434799196
b3842	b4237,1.0,1.0646080732345582,1.3315682411193848,2.056552362442017,1.0397037267684937,1.2509252309799197
b0163	b3964,1.0,0.8721276044845581,1.0135628700256347,1.0079195618629455,1.4588443517684937,0.8655736684799195
b0810	b2532,1.0,0.920272135734558,1.2966805458068849,0.9150606632232666,1.1291568517684936,0.9791478872299194
b1495	b2024,1.0,0.6961510419845581,0.7931527242064476,0.8812838077545166,0.6057193517684937,0.6715306997299194
b1643	b1926,1.0,0.978084635734558,0.9107552528381349,1.0441012024879457,1.0300357580184936,1.4245580434799194
b4193	b4214,1.0,0.5801354169845581,0.6234261631965637,0.5981905221939087,0.6498599767684936,0.7496556997299194
b1062	b3875,1.0,0.6882408857345581,0.8667611122131348,0.8132906556129456,0.4589420080184936,0.7562963247299195
b0075	b4114,1.0,0.6820885419845581,0.6980233192443848,0.5212496399879456,0.5120670080184937,0.5918431997299194
b0243	b4028,1.0,0.7944908857345581,0.8463875889778137,0.7879000306129456,0.6970279455184937,0.6834447622299195
b2532	b3961,1.0,0.922371745109558,0.9289803504943848,0.9199678778648376,1.4390201330184935,0.8632299184799195
b0075	b2516,1.0,0.8129479169845581,1.006470584869385,1.0216158509254456,0.9176334142684937,0.9633275747299196
b2673	b3337,1.0,0.8511803388595581,0.7642708897590638,1.1748140811920167,0.7856021642684936,0.7800267934799194
b4218	b4309,1.0,1.211434245109558,1.1088509559631348,0.9514742493629456,0.7375552892684937,0.9389135122299196
b1214	b3175,1.0,1.145760416984558,1.0370797157287597,1.3006197452545163,1.0611881017684937,1.1099096059799194
b2867	b3612,1.0,1.200447916984558,1.5001961708068847,1.3951021671295163,1.1615787267684936,1.0470189809799195
b1636	b3828,1.0,0.4415611982345581,0.7010506629943848,0.8319185853004456,0.5988834142684937,0.7217260122299194
b1167	b3842,1.0,1.943807315826416,1.3704781532287598,2.138827753067017,1.1148990392684937,1.3510228872299197
b2922	b3612,1.0,1.775838541984558,0.9265267491340636,0.9685396671295166,0.9110904455184936,0.9144017934799196
b1130	b4218,1.0,0.948494791984558,0.8841317296028137,1.3620699405670167,1.0878482580184936,1.3846166372299191
b0621	b2532,1.0,0.7837486982345581,0.7712777256965637,0.8865084409713745,0.7573795080184936,1.2442846059799195
b3085	b3389,1.0,0.4607994794845581,0.6257821202278138,0.6355318546295166,0.3338443517684936,0.6548314809799194
b3233	b3772,1.0,0.7456139326095581,0.7925179585814476,0.8396089911460877,0.7350650548934936,0.7595189809799194
b2037	b3472,1.0,0.7617760419845581,0.9626473546028136,0.9797579407691956,0.9356998205184937,0.9615209341049196
b0313	b3360,1.0,0.7108971357345581,0.7366097569465637,0.7676851749420166,0.7412662267684936,0.6279760122299194
b0908	b3679,1.0,0.5176354169845581,0.6150521397590637,0.7114595890045166,0.7006412267684936,0.7175267934799194
b2425	b4172,1.0,0.8093346357345581,0.8741097450256348,0.9875093936920166,0.7997623205184936,0.8307103872299194
b0163	b0953,1.0,1.196639323234558,0.9182381749153136,1.2286592960357663,1.0590396642684936,1.5666478872299194
b0585	b3671,1.0,0.8207604169845581,0.8583626866340637,0.8581392884254455,0.7499576330184936,0.7159642934799194
b3014	b3829,1.0,0.6331627607345581,0.8204110249876976,0.8480562567710876,0.7550357580184937,0.8196752309799195
b2311	b3842,1.0,0.8916588544845581,0.9195931553840636,0.9459322452545166,0.9836490392684936,0.9372533559799194
b1937	b2024,1.0,0.8628502607345581,0.7708748936653137,0.6912935733795166,0.8769107580184936,0.7353978872299194
b0623	b2574,1.0,0.7348717451095581,0.7002083897590637,0.5794039130210876,0.4439029455184936,0.5569799184799195
b2764	b3875,1.0,0.6484947919845581,0.8495491981506348,0.9106539487838744,0.7518131017684937,0.8725072622299195
b0074	b0810,1.0,0.7363854169845581,0.8236702904105186,0.9317965149879456,1.3194400548934937,0.7291478872299194
b1744	b2752,1.0,0.7979088544845581,0.7701302647590638,0.7123140811920166,0.9518131017684937,0.8308080434799194
b0002	b3870,1.0,0.5668541669845581,0.7202279090881347,0.8678072333335877,0.6920474767684937,0.6009252309799195
b1214	b4046,1.0,0.8168541669845581,0.9454598426818848,1.5473360538482666,0.8742740392684937,0.9581517934799194
b1374	b1832,1.0,1.844686198234558,1.1162484288215635,1.1276705265045166,1.1760318517684936,0.9987767934799194
b0734	b2600,1.0,0.5874596357345581,0.6730355381965637,0.8525484561920166,0.8731021642684936,0.6801244497299195
b0075	b1392,1.0,0.7400963544845581,0.8768074989318848,0.7820894718170166,0.6584537267684937,0.9174291372299196
b0810	b4218,1.0,1.517586588859558,2.0921883583068848,1.5126314640045166,2.207379484176636,1.5207494497299194
b0720	b2297,1.0,0.7445397138595581,0.7637215614318847,0.4518892526626586,0.6791568517684936,0.6614721059799195
b2258	b3247,1.0,0.942440104484558,0.8268685460090637,0.9902071595191956,0.8703677892684937,0.8265111684799195
b3870	b4242,1.0,0.6831627607345581,1.1078011512756347,1.3622408509254456,0.8007388830184936,0.9231908559799196
b0741	b2516,1.0,0.954842448234558,1.0813729405403136,1.4865816593170167,1.1045474767684935,1.1841283559799194
b0159	b0243,1.0,0.7559654951095581,0.9103646278381348,1.1162691593170166,0.6942935705184936,0.8446752309799195
b0075	b2416,1.0,0.8157799482345581,0.8557137489318848,1.5120455384254456,0.9703677892684937,0.6964330434799194
b1614	b3472,1.0,0.942049479484558,1.4096322059631348,1.0782686829566956,0.9648990392684936,0.8104955434799195
b0450	b3177,1.0,0.7213463544845581,0.9345589637756349,0.8468111395835877,0.7186099767684937,0.8609838247299194
b2021	b2867,1.0,0.6657799482345581,0.7757943138480187,0.8045259952545166,0.7541568517684937,0.6833471059799194
b1015	b3075,1.0,0.8971276044845581,0.9554329872131349,1.0348238348960876,1.5251529455184936,0.9543431997299194
b0286	b2516,1.0,1.008162760734558,1.1409188389778138,0.9295504093170166,1.1731998205184937,0.8890111684799195
b2499	b4203,1.0,0.7118736982345581,0.6005135536193847,0.6671236395835877,0.7648990392684937,0.6334447622299194
b2465	b2838,1.0,0.7517174482345581,0.7662972450256348,0.7636324286460876,0.6548404455184936,0.6559056997299194
b1521	b3337,1.0,1.174764323234558,0.9437752723693849,0.9460298895835876,0.9495670080184936,0.7219213247299194
b2833	b3378,1.0,0.8622643232345581,0.9399911046028138,0.8025362491607666,0.9752506017684937,0.8711400747299194
b0386	b3918,1.0,0.7263756513595581,0.7101937413215638,0.8461275696754456,0.5883365392684936,0.7192846059799194
b1302	b4321,1.0,0.948006510734558,0.8674203038215638,0.8361910581588745,1.1873599767684937,0.8048314809799194
b2516	b3912,1.0,1.037557291984558,1.218567752838135,1.2912691473960876,2.456793546676636,1.2090306997299194
b0116	b2425,1.0,0.6137291669845581,0.8125374779105187,0.8504244208335876,0.7689029455184937,0.7782689809799195
b0013	b2892,1.0,0.937361979484558,1.405274295806885,0.9457613468170166,1.0087466955184936,1.6806127309799197
b1744	b2024,1.0,0.920272135734558,0.8332650303840637,0.8847750067710877,0.8775943517684937,0.6965306997299194
b1363	b2594,1.0,1.292244791984558,1.0579903602600098,1.2770601749420163,1.1061099767684937,0.9468236684799194
b3842	b3873,1.0,1.584822916984558,0.9126961827278136,0.8587252140045166,0.8469302892684937,0.7836400747299195
b0163	b2892,1.0,0.973299479484558,1.0037484169006348,0.8928804755210876,0.8810123205184937,0.8711400747299194
b2205	b3177,1.0,0.6910729169845581,0.8562752723693847,0.8838228702545166,0.8632388830184936,0.8210424184799194
b2061	b2600,1.0,0.7416588544845581,0.8835701942443848,0.9405611395835876,0.9217349767684936,0.7722142934799194
b0699	b3612,1.0,1.031307291984558,0.9306771397590636,0.8972994446754455,1.0718326330184935,0.9052221059799196
b0013	b0074,1.0,0.8339440107345581,0.9267098426818848,0.9538912415504456,0.8166568517684937,0.9421361684799194
b2147	b3172,1.0,0.7912194013595581,0.8292367100715637,1.0338838934898376,0.6195865392684936,0.7126439809799194
b2718	b4218,1.0,1.417928385734558,1.0001107335090638,1.0044649481773376,0.7777896642684936,0.9294408559799194
b3261	b4515,1.0,0.8033776044845581,0.7702401280403137,1.1130464911460876,0.8793521642684936,0.7392064809799195
b2557	b4307,1.0,0.6586510419845581,0.9317025303840636,0.8410005927085876,0.7646060705184936,0.9133275747299194
b1250	b3360,1.0,0.7212486982345581,0.8008614644408226,0.7949068546295166,0.7174381017684937,0.7233861684799194
b0729	b4025,1.0,0.7602135419845581,0.7867684468626976,0.8540865421295166,1.1171451330184936,0.9411596059799194
b0004	b1822,1.0,0.8947350263595581,0.9325570106506348,1.2205660343170166,0.8505435705184936,0.8366674184799194
b0908	b4051,1.0,0.7584557294845581,0.7270394325256347,0.7542818546295166,0.5430240392684936,0.7567846059799195
b0386	b3842,1.0,0.7583580732345581,0.8189583882689476,1.5745455265045163,0.9110904455184936,0.8625463247299194
b4242	b4245,1.0,0.5486412763595581,0.6745247960090637,0.7412691712379456,0.5799381017684937,0.6308080434799195
b1307	b2594,1.0,1.308065104484558,0.9591195225715636,0.9602022647857666,1.3597232580184937,0.9159642934799196
b2908	b3771,1.0,0.6784752607345581,0.3663949131965637,0.5719576120376587,0.6571841955184936,0.5191869497299194
b0242	b4248,1.0,0.8424401044845581,0.7400643348693847,0.6347994446754456,0.6836490392684936,0.7347142934799195
b0072	b1693,1.0,0.1614830732345581,0.6368782997131348,0.6833834171295166,0.6440006017684936,0.4377416372299194
b0734	b2532,1.0,0.915682291984558,0.7888436302542686,0.9912325501441956,1.0916568517684937,0.7389135122299194
b2366	b3870,1.0,0.8403893232345581,0.8658333778381347,0.8463106513023376,0.5773990392684937,0.9103978872299194
b2466	b3443,1.0,1.036092448234558,0.8334176182746887,0.8561983466148376,0.8201724767684937,0.8349096059799195
b2065	b2762,1.0,0.916756510734558,0.8531746983528137,0.9044039130210876,0.8067935705184937,0.7421361684799195
b1214	b2360,1.0,1.4103111982345582,0.9207528114318848,0.9259249329566956,0.8507388830184937,0.9331517934799194
b0003	b0621,1.0,0.3302330493927002,0.7710457921028138,0.6260470032691956,0.6107974767684936,0.8427221059799195
b1925	b3075,1.0,0.970955729484558,0.9576912879943849,0.8833834171295166,1.0896060705184936,0.9724096059799194
b1263	b2544,1.0,0.8055260419845581,0.7715584754943847,0.9490450501441956,0.6521060705184937,0.8477025747299194
b3465	b4214,1.0,0.5498619794845581,0.7417733311653137,0.6502535581588745,0.7692935705184937,0.6691869497299194
b3984	b4218,1.0,1.2528404951095582,2.4418343544006347,1.0271822452545163,1.940582609176636,1.8323705196380613
b2762	b2838,1.0,0.5597252607345581,0.6080208778381347,0.5024507880210877,0.4360904455184936,0.5379369497299195
b2026	b2416,1.0,0.8416588544845581,0.8123421654105186,0.9725191712379456,0.8120670080184936,0.6618627309799194
b1832	b4028,1.0,1.611678385734558,0.9817879796028136,1.1872408390045166,1.0500552892684936,1.1049291372299197
b3918	b4245,1.0,0.4818444013595581,0.6557015419006348,0.6744234323501587,0.6709537267684936,0.7197728872299194
b0178	b3493,1.0,1.382088541984558,0.9119515419006348,1.1551607608795167,1.6366763830184936,0.7914525747299195
b0075	b1433,1.0,0.8055260419845581,0.7218026161193848,0.8329439759254456,0.7689029455184937,0.7572728872299195
b0811	b3058,1.0,0.7842369794845581,0.8062630757689476,0.6082003235816955,0.7205631017684937,0.9172338247299194
b2312	b3875,1.0,0.7331139326095581,0.8078743919730187,0.8792818307876586,0.6772037267684936,0.8147924184799195
b0863	b3261,1.0,0.8043541669845581,0.8517098546028137,1.3254976749420166,0.9360904455184936,0.8728978872299195
b0010	b4238,1.0,1.8900963306427,1.0853402137756347,1.3157564640045163,1.0785709142684936,1.2181127309799191
b0786	b2516,1.0,2.2575767993927003,0.9584725499153136,0.7797945499420166,0.9431216955184936,0.8743627309799195
b1938	b3389,1.0,0.8267174482345581,0.7496468663215637,0.9076998233795166,0.8886295080184936,0.8064916372299195
b2312	b3731,1.0,0.7348229169845581,0.8194222435355186,0.9807711362838744,0.6704654455184936,0.7603978872299194
b2487	b3075,1.0,1.1686119794845582,1.472229862213135,0.9548433661460876,1.7364810705184937,1.0385228872299197
b0243	b0404,1.0,0.8685143232345581,0.5777230381965637,0.6117769479751587,0.5813052892684937,0.7888158559799194
b0242	b0687,1.0,0.7678307294845581,0.8381478428840637,0.6851412296295166,0.7114810705184936,0.6983861684799194
b0073	b1308,1.0,0.4663658857345581,0.4461312413215637,0.3072359323501586,0.4735904455184936,0.4383275747299194
b0010	b3022,1.0,1.350350260734558,1.1307625770568848,1.1393282413482666,0.8348209142684937,1.0365697622299197
b0777	b1234,1.0,0.8140221357345581,0.7630257606506348,0.7688814520835876,0.7024966955184937,0.6728978872299194
b1679	b3612,1.0,1.086776041984558,1.0342293858528138,1.0391451358795163,0.8971256017684937,0.8543431997299195
b2818	b4211,1.0,0.8074791669845581,0.9175423741340636,1.0666841864585876,0.9031802892684936,0.8219213247299194
b1926	b2425,1.0,0.8149010419845581,0.6467415928840637,0.5957735419273377,0.6480045080184936,0.6504369497299194
b0109	b3059,1.0,0.5976158857345581,0.6716805458068847,0.6472750306129456,0.6662662267684937,0.6817846059799194
b1214	b3386,1.0,0.8361901044845581,1.266175174713135,1.0743502140045167,0.8588443517684936,0.9331517934799194
b2543	b3022,1.0,0.936776041984558,0.9449288368225096,1.4923555850982666,0.8320865392684936,0.9517064809799194
b3869	b3870,1.0,0.4629479169845581,0.7210457801818848,0.4953951239585876,0.6022037267684937,0.6339330434799194
b0109	b3656,1.0,0.5885338544845581,0.7065072059631348,0.7162569403648377,0.8372623205184937,0.5940892934799195
b1263	b3221,1.0,0.5947838544845581,0.6357552528381347,0.7658785343170166,0.7368716955184936,0.7794408559799194
b0013	b3085,1.0,0.8447838544845581,0.9066537022590636,0.9944429874420166,1.1717349767684937,1.1433080434799194
b0378	b4248,1.0,0.964510416984558,0.9370370030403136,1.3302950263023376,0.8741763830184937,0.8934056997299195
b1822	b4245,1.0,0.6691979169845581,0.8688363075256348,0.8883638739585876,0.6797427892684936,0.8034642934799194
b0072	b2021,1.0,0.6574791669845581,0.7584603428840637,0.7624361395835877,0.7898990392684937,0.5758275747299194
b0010	b3198,1.0,2.019686222076416,1.5299569129943849,1.9599459171295168,1.6390201330184937,1.3366674184799194
b0080	b2819,1.0,1.006893229484558,0.6618782997131347,0.9594087958335876,0.8387271642684937,0.8119603872299195
b1130	b2594,1.0,0.8524010419845581,0.8231698140501976,0.6238131046295166,0.9389224767684936,0.9036596059799196
b2023	b2557,1.0,0.7027428388595581,0.6279427528381347,0.7369478583335877,0.6013248205184937,0.5072728872299195
b2464	b2838,1.0,0.7389733076095581,0.8038827046751976,0.7647798776626586,0.6724185705184936,0.7782689809799195
b1441	b2097,1.0,0.8051354169845581,0.8570443272590638,0.9194918155670166,0.9522037267684936,0.9052221059799196
b1602	b3172,1.0,0.8142174482345581,0.8535287022590637,0.9151827335357666,0.8423404455184936,0.9230931997299194
b0457	b3699,1.0,0.4638268232345581,0.6840096473693847,0.9337008237838744,0.9305240392684936,0.7611791372299195
b4214	b4218,1.0,0.6891197919845581,0.9481087684631349,0.8605318546295166,0.7640201330184937,0.7812963247299194
b1693	b1729,1.0,0.940486979484558,0.7818490132689476,0.7160738468170166,0.7069888830184936,0.8519017934799195
b1263	b4237,1.0,0.937166666984558,0.7659310460090637,0.7370211005210876,0.6067935705184937,0.7126439809799194
b0477	b4544,1.0,1.0431236982345582,0.9956429481506348,1.2144869327545167,1.2169498205184937,0.9216283559799194
b2377	b4218,1.0,1.0611901044845582,0.9145638585090636,1.2307711124420166,0.8267154455184936,1.4393041372299191
b3261	b4216,1.0,1.608748698234558,0.9502572178840636,1.8124605655670163,1.3461490392684936,1.2845189809799191
b1693	b3232,1.0,1.0816979169845582,0.8735726356506348,0.8330538034439087,0.9898990392684937,0.8079564809799195
b0133	b3299,1.0,0.8399986982345581,0.8317513465881348,0.9056002020835876,0.3120670080184936,0.6487767934799195
b1495	b2752,1.0,0.8629479169845581,0.7879036888480186,0.8365938782691955,0.6415591955184936,0.8202611684799195
b1214	b2390,1.0,0.7936119794845581,0.8144402608275414,2.057345819473267,1.2848209142684937,0.9512181997299194
b0072	b4515,1.0,0.7839440107345581,0.7177987217903137,0.7810884952545166,0.7181216955184937,0.6141088247299195
b1661	b4025,1.0,0.8099205732345581,0.9957406163215636,0.9125582098960876,0.7682193517684937,1.4894017934799195
b2608	b3412,1.0,0.6054283857345581,0.8687630772590638,0.9115572571754456,0.8612857580184936,0.7202611684799194
b0075	b0386,1.0,0.6550865888595581,0.6672982215881348,0.8222750186920166,0.5755435705184937,0.5990697622299195
b0585	b2022,1.0,0.6168541669845581,0.7839241966605186,0.8291109681129456,0.7307193517684937,0.6983861684799194
b2499	b4373,1.0,0.6180260419845581,0.8845345616340637,1.1496187567710876,0.9069888830184936,0.7601049184799195
b1749	b4219,1.0,0.973299479484558,0.9263558506965636,0.9072603702545166,0.9185123205184936,0.7746556997299194
b2037	b3221,1.0,1.278865885734558,0.8558053135871887,1.8677584171295163,1.5883365392684936,0.9184056997299196
b1832	b3544,1.0,0.8704674482345581,1.4724007606506349,1.1865450382232663,0.9011295080184936,0.9444799184799194
b0052	b2879,1.0,0.5243736982345581,0.5918587803840637,0.4902681708335876,0.6071841955184937,0.7894017934799195
b3177	b3198,1.0,0.7566002607345581,0.8814095616340637,0.7651216864585877,0.8827701330184936,0.8481908559799194
b0687	b3075,1.0,1.4342369794845582,1.1011239051818849,1.0992647647857663,1.9007388830184937,0.9992650747299194
b0074	b3731,1.0,0.8263268232345581,0.8711678504943847,1.3718843936920166,0.7641177892684936,0.9473119497299194
b2343	b3955,1.0,0.927694010734558,0.8586922764778138,0.8476290225982666,0.9906802892684936,0.8749486684799195
b0010	b4089,1.0,1.9792564868927005,1.0477791786193849,0.7540499448776246,1.0384341955184937,1.2990697622299194
b3715	b3828,1.0,0.6356041669845581,0.8176034078001976,0.8750337958335876,0.6742740392684936,0.6985814809799195
b2258	b3058,1.0,0.8679772138595581,0.7953621968626976,0.7514864325523376,0.7398013830184936,0.8494603872299195
b2762	b3465,1.0,0.3548424243927002,0.6860970616340637,0.7971529603004456,0.6826724767684936,0.8258275747299194
b0871	b3612,1.0,0.8947838544845581,0.9208138465881348,1.0586519837379456,1.3783756017684936,1.1286596059799194
b0750	b0767,1.0,0.3694908618927002,0.5213021397590637,0.6666109442710877,0.3645084142684937,0.6259252309799195
b2901	b4025,1.0,0.8987877607345581,0.8640877723693847,1.2442842960357663,0.8725162267684936,0.8931127309799194
b2271	b4218,1.0,1.192342448234558,0.8817391514778137,0.9352144837379456,1.0231021642684937,0.8975072622299194
b0861	b1643,1.0,1.382674479484558,1.3522591590881348,1.0938692569732666,1.0826724767684937,1.1791478872299197
b1263	b3996,1.0,0.6568932294845581,0.8702279210090638,0.8653902530670166,0.6604068517684937,0.8475072622299195
b1065	b1091,1.0,0.7058190107345581,0.7879647240042686,1.0636080384254456,0.9542545080184937,0.7955541372299194
b0908	b1279,1.0,0.6917565107345581,0.7080819129943847,0.7628511905670166,0.8518131017684937,0.5908666372299194
b0013	b1729,1.0,0.944393229484558,1.267884159088135,1.1026827335357663,1.4293521642684937,0.9324681997299196
b2724	b4242,1.0,0.7558190107345581,0.7576668858528137,0.9435885071754456,0.7512271642684937,0.8944799184799195
b2830	b4218,1.0,0.8152428388595581,1.3073861122131347,0.9308931946754456,1.0026920080184936,0.9376439809799194
b3337	b4240,1.0,0.7538170576095581,0.9219979286193848,1.0033785581588746,1.0805240392684936,0.8509252309799195
b1263	b2147,1.0,0.6923424482345581,0.8281136631965638,0.8836397647857666,0.9102115392684936,0.8165502309799194
b3345	b3842,1.0,0.8150963544845581,1.3147713661193847,1.6737886905670163,1.1501529455184936,0.9757299184799194
b3022	b3842,1.0,1.425154948234558,1.5898812294006348,0.8745333075523376,1.1708560705184936,1.1672338247299194
b3172	b3807,1.0,0.8013268232345581,0.7299080967903138,0.7342012882232666,0.6467349767684937,0.7233861684799194
b0774	b0908,1.0,0.7252526044845581,0.6174935460090637,0.9186617493629456,0.6151920080184936,0.6177221059799194
b2516	b4216,1.0,1.723885416984558,1.4881478309631349,1.9766207218170169,2.470953702926636,1.5357885122299195
b0386	b3415,1.0,0.5668541669845581,0.8822152137756347,0.7736421942710876,0.7798404455184936,0.7122533559799195
b2699	b4177,1.0,0.5958580732345581,0.9926156044006348,1.6524996161460876,0.7898990392684937,0.9346166372299194
b0937	b1214,1.0,1.090779948234558,1.2043953895568849,1.7278292179107666,1.6747623205184936,1.0388158559799194
b0574	b0812,1.0,0.6808190107345581,0.6021615028381347,0.8521212100982666,0.7537662267684937,0.7468236684799194
b0002	b2162,1.0,0.8543053388595581,0.8587411046028137,0.7433443307876587,0.6457584142684937,0.7916478872299194
b3412	b3414,1.0,0.8855065107345581,0.7789925560355186,0.8004244446754456,0.9247623205184936,0.9155736684799194
