genes,class,ppi_score,kfe_score,fit_score,exp_score,bla_score
b0072	b2021,1.0,0.609412956237793,0.7360689520835877,0.7576339602470398,0.7451902627944946,0.6505073785781861
b2024	b2465,1.0,0.823768424987793,0.7695528417825699,0.7921066284179688,0.7076902627944947,0.6597847223281861
b0010	b3198,1.0,2.1718153238296507,1.2371187686920166,2.065007042884827,1.5097410440444947,1.554804253578186
b1130	b2594,1.0,0.767420768737793,0.7762178808450699,0.6722702026367188,0.8825926065444947,0.7696480035781861
b3221	b3607,1.0,0.595643424987793,0.7581636816263199,0.9160324096679688,0.7920652627944946,0.699140191078186
b2352	b2551,1.0,0.3757215738296509,0.5490145206451416,0.5163986206054687,0.6568113565444946,0.555390191078186
b2464	b2838,1.0,0.660194206237793,0.7846041113138199,0.8419845461845398,0.6539793252944947,0.7319526910781861
b1441	b2097,1.0,0.844666862487793,0.9320040106773376,0.9087448000907898,0.8974363565444946,0.960956597328186
b3739	b3842,1.0,0.9239637374877928,0.9651705145835876,1.1134200930595397,0.9989988565444946,0.839276909828186
b0457	b3699,1.0,0.466932487487793,0.6630709052085877,0.9280197024345398,0.9764402627944946,0.7525581598281861
b0901	b2022,1.0,0.517127799987793,0.7715059667825699,0.9095382571220398,0.7161863565444946,0.769745659828186
b1263	b4237,1.0,0.989979362487793,0.7878511808812618,0.8400314211845398,0.7717527627944947,0.7505073785781861
b0477	b4544,1.0,0.924989128112793,0.9095919013023376,1.1630294799804688,0.9715574502944946,0.820038628578186
b2377	b4218,1.0,0.928309440612793,0.8242647558450699,1.1023727416992188,0.8202879190444946,1.216718316078186
b0026	b3177,1.0,0.649159049987793,1.0695650458335877,0.7971847414970398,0.9351316690444946,0.864960503578186
b2289	b4218,1.0,0.8228895187377929,0.8596651434898377,0.9770065307617188,1.129662919044495,0.963202691078186
b3261	b4216,1.0,1.531873917579651,0.9201631903648376,2.091130065917969,1.226342606544495,1.312128472328186
b2699	b3075,1.0,1.605994987487793,1.0434297919273376,0.9254928469657898,1.8968504190444944,1.094550347328186
b1263	b3716,1.0,0.807948112487793,0.7634004980325699,0.8817794799804688,0.9098387002944948,0.7910347223281861
b0133	b3299,1.0,0.775428581237793,0.5927340030670166,0.7754562258720398,-0.0979737997055053,0.5771675348281861
b1495	b2752,1.0,0.879725456237793,0.7720552831888199,0.7592697024345398,0.5935301065444947,0.695136284828186
b1214	b2390,1.0,0.8668348312377929,0.8072298429906368,2.110404992103577,1.2573972940444946,0.962909722328186
b0912	b3607,1.0,0.5145399093627929,0.5822481632232666,0.7673751831054687,0.5872801065444946,0.5972847223281861
b0072	b4515,1.0,0.550135612487793,0.8102266691625118,0.8405929446220398,0.7099363565444946,0.590155816078186
b1661	b4025,1.0,0.726893424987793,0.9452852606773376,0.9937911987304688,0.8130613565444946,1.308710503578186
b2608	b3412,1.0,0.8521863937377929,0.9370211005210876,1.0352706909179688,0.8411863565444946,0.773358941078186
b0075	b0386,1.0,0.5968152999877929,0.7417818427085876,0.7728927493095398,0.6117918252944946,0.660370659828186
b0585	b2022,1.0,0.607850456237793,0.7415621161460877,0.8809738039970398,0.6271238565444947,0.674140191078186
b1302	b3483,1.0,1.292274284362793,1.1766939520835875,1.4720870971679687,1.4676512002944946,0.966913628578186
b1749	b4219,1.0,0.870643424987793,0.8916353583335876,0.8661300659179687,0.9126707315444946,0.8341011285781861
b2312	b3817,1.0,1.004139518737793,0.7842928320169449,0.9807052493095398,0.9911863565444946,0.8365425348281861
b2037	b3221,1.0,1.060389518737793,0.8249605566263198,2.071293663978577,1.6393308877944943,0.998993706703186
b1832	b3544,1.0,0.980506706237793,1.0071993231773375,1.4218673706054688,0.8200926065444947,0.950019097328186
b0052	b2879,1.0,0.539002799987793,0.5424898624420166,0.3675461053848267,0.6074949502944946,0.5479683160781861
b3177	b3198,1.0,0.815760612487793,0.9245333075523376,0.8700607299804688,0.9690183877944948,0.842597222328186
b0687	b3075,1.0,1.596229362487793,1.0553072452545167,1.3407760620117188,1.8828855514526368,0.932050347328186
b0074	b3731,1.0,0.651405143737793,0.8277193456888199,1.2492355346679689,0.7116941690444947,0.840644097328186
b2024	b4216,1.0,0.773280143737793,0.9284761786460876,0.8955489993095398,0.9150144815444946,0.743085503578186
b2343	b3955,1.0,1.720252799987793,0.9041109442710876,0.9485763549804688,1.0286863565444946,0.924237847328186
b2516	b2968,1.0,1.347694206237793,0.8778231024742127,0.9118209719657898,0.9227293252944946,1.046308159828186
b0010	b4089,1.0,1.344862174987793,1.3437349796295166,0.8590133547782898,1.2052488565444943,1.534589409828186
b3715	b3828,1.0,0.547889518737793,0.7700045019388199,0.7902145385742188,0.7492918252944947,0.6402534723281861
b2258	b3058,1.0,0.7921277999877929,0.7854830175638199,0.8014449954032898,0.7172605752944946,0.8209175348281861
b2762	b3465,1.0,0.4245496749877929,0.6786470770835876,0.7323410034179687,0.7080808877944946,0.773749566078186
b0871	b3612,1.0,0.910438346862793,0.9114107489585876,1.5044113159179688,1.1459715127944947,1.150995659828186
b0750	b0767,1.0,0.4482801437377929,0.5094820499420166,0.7108810305595398,0.3504637241363525,0.6412300348281861
b2901	b4025,1.0,0.943592643737793,0.9825044989585876,1.4679977416992187,1.048119950294495,0.888495659828186
b0946	b3612,1.0,0.8858777999877929,0.8751924872398377,0.8360397338867187,0.9586668252944948,0.959296441078186
b1065	b1091,1.0,0.702088737487793,0.7816378027200699,1.1849288940429688,0.8478269815444947,0.670233941078186
b0908	b1279,1.0,0.733241081237793,0.7189424872398377,0.7475997924804687,0.8716551065444946,0.6484565973281861
b3876	b4218,1.0,0.9747449874877928,0.8598360419273376,0.9789352416992188,0.8757566690444947,1.446405816078186
b2039	b2764,1.0,0.599598503112793,0.8203218847513198,0.7310714721679688,0.7611082315444946,0.6543159723281861
b2724	b4242,1.0,0.856385612487793,0.8347994238138199,0.9927902221679688,0.8321043252944946,0.945917534828186
b2830	b4218,1.0,0.8231336593627929,1.3397310733795167,0.9339767456054688,1.295678544044495,0.930585503578186
b1263	b2147,1.0,0.669373893737793,0.7617525488138199,0.8349288821220398,0.8588621377944946,0.851483941078186
b1302	b3257,1.0,0.9244520187377928,1.1359346866607667,1.3550094604492189,1.1295652627944943,1.004413628578186
b3345	b3842,1.0,0.845448112487793,1.1664522647857667,1.3502609252929687,1.1725340127944943,0.8716987848281861
b3022	b3842,1.0,1.3060926437377929,1.6089815616607666,0.8317306399345398,1.1422605752944943,1.317304253578186
b0774	b0908,1.0,0.821229362487793,0.6743746161460876,0.9834396362304688,0.5912840127944946,0.6797065973281861
b2516	b4216,1.0,1.860194206237793,1.5151339054107666,2.084123229980469,2.4682371616363525,1.609784722328186
b1492	b2416,1.0,1.155506706237793,1.5239840030670166,1.1310714721679689,1.2613035440444946,0.942890191078186
b0386	b3415,1.0,0.742030143737793,0.9209932684898376,0.8810958743095398,0.7964597940444946,0.7950386285781861
b2699	b4177,1.0,0.5611707687377929,0.8944918036460876,1.6386642456054688,0.8252683877944946,0.984296441078186
b3612	b4477,1.0,1.3187879562377929,0.9376436591148376,0.9940231323242188,0.8962644815444947,1.115448784828186
b0937	b1214,1.0,0.994666862487793,1.3396456241607666,2.0084640264511107,1.142846512794495,1.280194878578186
b0574	b0812,1.0,0.7340223312377929,0.7637545019388199,0.9040939331054688,0.8256590127944946,0.836249566078186
b0002	b2162,1.0,0.774256706237793,0.8396212011575699,0.6809005737304688,0.5667722940444946,0.786054253578186
b3412	b3414,1.0,0.8766004562377929,0.7348360419273376,0.8529953002929688,0.9098387002944948,0.814862847328186
b0689	b0714,1.0,1.0224012374877929,0.9361910223960876,1.0737228393554688,0.8858152627944946,0.914667534828186
b2572	b3842,1.0,1.397596549987793,1.7218599796295166,2.304338073730469,1.9870847702026369,1.725605034828186
b2065	b3842,1.0,1.878358292579651,1.8729097843170168,1.998405432701111,2.1672605991363527,1.759980034828186
b1113	b2037,1.0,0.833045768737793,0.8079500578343868,1.2723068237304689,0.7885496377944946,0.947333550453186
b2752	b4238,1.0,0.920350456237793,0.8426973730325699,0.7643478274345398,1.001733231544495,0.8287300348281861
b0075	b1744,1.0,0.699452018737793,0.8720552802085877,0.7979659914970398,0.8314207315444946,0.7114448785781861
